Phenotype	Column	Statistic	P-value
CK_DOR_OSTEOMUSC	Debaryomyces hansenii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Dendrophoma cytisporoides	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Dentipellis fragilis	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Devriesia sp. ZWY-2014b	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Diaporthe ambigua	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Diaporthe amygdali	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Diaporthe longicolla	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Diaporthe maritima	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Diaporthe nobilis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Diaporthe phaseolorum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Diaporthe sp. HYK-2013	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Dictydiaethalium dictyosporum	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Dictydiaethalium plumbeum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Didymella exigua	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Didymella pinodella	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Didymella pinodes	100.5	0.6357507526786548
CK_DOR_OSTEOMUSC	Didymium dubium	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Didymium iridis	77.0	0.4581520694664496
CK_DOR_OSTEOMUSC	Didymium squamulosum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Dinemasporium pseudodecipiens	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Dinemasporium sp.	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Dioszegia changbaiensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Dissoconium aciculare	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Donkioporia expansa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Encoelia furfuracea	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Entyloma ficariae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Eraphthora butleri	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Exidia recisa	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Exopassalora zambiae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Exophiala lecanii-corni	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Exophiala xenobiotica	109.5	0.44378031831221887
CK_DOR_OSTEOMUSC	Exserohilum turcicum	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Fibroporia vaillantii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Filobasidium magnum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fomes fomentarius	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Fomitopsis betulina	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Fuligo septica	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fusarium coffeatum	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Fusarium culmorum	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Fusarium fujikuroi	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fusarium graminearum	100.5	0.6357507526786548
CK_DOR_OSTEOMUSC	Fusarium oxysporum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fusarium pseudograminearum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fusarium solani	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Fusarium vanettenii	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Fusarium venenatum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fuscoporia callimorpha	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Fuscoporia contigua	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Geastrum cf. triplex B KH-2011	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Glarea lozoyensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Gloeophyllum sepiarium	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Gloeoporus dichrous	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Gregarithecium sp. DQD-2016a	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Gymnopus erythropus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Gymnopus pygmaeus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Gymnopus sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hannaella oryzae	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Hannaella sinensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hemimycena sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Heterocephalacria bachmannii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Heterophoma verbasci-densiflori	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Hormonema carpetanum	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Hymenochaete boddingii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hymenochaete ulmicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hymenotorrendiella eucalypti	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hyperdermium pulvinatum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hyphodontia rimosissima	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Hypoxylon fragiforme	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Hysteropatella prostii	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Idriella lunata	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Jianyunia sakaguchii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Laccaria bicolor	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lactarius vellereus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lecanicillium fungicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lecanicillium fusisporum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lecanicillium sp. ZZ-2018a	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lentinula edodes	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lentomitella conoidea	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Leocarpus fragilis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lepidoderma carestianum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Leptosphaeria biglobosa	106.5	0.4984871489327044
CK_DOR_OSTEOMUSC	Leptosphaeria maculans	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Leucosporidium scottii	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Leucosporidium sp. AY30	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Licea castanea	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Licea variabilis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lithohypha aloicola	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Lithohypha guttulata	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lopadostoma quercicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lyomyces microfasciculatus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Lyomyces sp. JC-2020a	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Malassezia furfur	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Malassezia globosa	78.0	0.5487795662901589
CK_DOR_OSTEOMUSC	Malassezia obtusa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Malassezia restricta	60.0	0.30521972512661366
CK_DOR_OSTEOMUSC	Malassezia sympodialis	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Marasmius tenuissimus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Marasmius wynneae	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Marchandiomyces marsonii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Melanotrigonum ovale	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Menegazzia subsimilis	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Mensularia radiata	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Metarhizium viride	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Meyerozyma guilliermondii	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Microthyrium ilicinum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Monilinia fructigena	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Monilinia laxa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Mucilago crustacea	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Multiclavula mucida	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Mycena arcangeliana	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Mycena inclinata	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Mycena sp. 1 GMB-2014	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Mycosphaerella bixae	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Myrmecia israeliensis	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Myrmecridium schulzeri	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Naganishia adeliensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Naganishia albida	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Naganishia albidosimilis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Naganishia diffluens	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Naganishia liquefaciens	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Neocatenulostroma microsporum	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Neocrinula lambertiae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Neogloea sp. TUB 020325	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Neohortaea acidophila	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Neovaginatispora fuckelii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Nigrograna mackinnonii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Ochroconis cordanae	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Ochroconis robusta	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Ochroconis sexualis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Ochroconis sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Oliveonia sp. VM-2020o	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Ophiocordyceps sinensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Orbilia flavidorosella	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Orbilia sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Orbilia xanthostigma	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Otidea onotica	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Paracoccidioides lutzii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Paramicrothyrium chinensis	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Paramycosphaerella parkii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Parastagonospora avenae	71.0	0.28435138015514505
CK_DOR_OSTEOMUSC	Parastagonospora nodorum	100.5	0.6357507526786548
CK_DOR_OSTEOMUSC	Parasympodiella lauri	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Parateratosphaeria bellula	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Passalora perplexa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Passalora sp. CPC 11876	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Patellaria sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Patellariopsis atrovinosa	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Peltaster fructicola	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Penicillium chrysogenum	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Penicillium rubens	70.0	0.16126552232481595
CK_DOR_OSTEOMUSC	Penicillium sp. G418	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Peniophora piceae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Peniophora proxima	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Peniophora sp. 213 OA-2013	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Peniophora tamaricicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pestalotiopsis sp. YN-6	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Phaeococcomyces rothmanniae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Phellinidium pouzarii	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Phialocephala scopiformis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Phialocephala sphaeroides	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Phlebia centrifuga	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Phlebiopsis crassa	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Pholiota squarrosa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Phoma sp. 1 OB-2014	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Phyllozyma subbrunnea	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Physarum bogoriense	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Physarum leucophaeum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Physarum melleum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Physarum polycephalum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Physisporinus sanguinolentus	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Pinaceicola cordae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pithomyces chartarum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pleurotus ostreatus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pneumocystis murina	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Podospora anserina	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Protophysarum sp. PV64	71.0	0.211605238945625
CK_DOR_OSTEOMUSC	Pseudendoclonium arthropyreniae	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Pseudendoclonium submarinum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudobensingtonia sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudocercospora cruenta	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudocercospora fijiensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudocercospora griseola	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Pseudocercospora luzardii	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Pseudocercospora mori	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Pseudocercospora opuntiae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudocercospora pallida	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudocyphellaria aurata	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Pseudomicrostroma glucosiphilum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudomicrostroma juglandis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pseudoteratosphaeria ohnowa	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Pyrenochaeta sp. MUT 4378	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Pyrenophora teres	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Resinicium bicolor	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Resinicium sp. 18 OG-2012	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rhizoctonia solani	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rhizodiscina lignyota	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rhizoplaca subdiscrepans	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rhodotorula glutinis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rutstroemia sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Samsoniella hepiali	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Samsoniella yunnanensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sarcinomyces sp. SL-2011	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Scheffersomyces stipitis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Schizophyllum commune	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Schizophyllum radiatum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Schizopora paradoxa	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Schizothyrium pomi	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sclerencoelia fascicularis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sclerotinia sclerotiorum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Scytinostroma alutum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Serendipita herbamans	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Serendipita indica	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Serendipita vermifera	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Shiraia bambusicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sordaria macrospora	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Sporothrix schenckii	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Srinivasanomyces kangrensis	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Stagonosporopsis cucurbitacearum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Staninwardia suttonii	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Stemphylium lycopersici	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Stenocarpella maydis	66.0	0.0729574158111763
CK_DOR_OSTEOMUSC	Stereum hirsutum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sterigmatomyces elviae	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Sterigmatomyces sp.	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Superstratomyces albomucosus	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sydowia polyspora	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Symbiotaphrina buchneri	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Symmetrospora oryzicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sympodiomycopsis kandeliae	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Sympoventuria africana	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Talinella dauphinensis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Teratosphaeria molleriana	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Teratosphaeria sp. CBS 208.94	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Teratosphaeria toledana	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Toxicocladosporium irritans	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Toxicocladosporium sp. FW2SW2	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Trametes hirsuta	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Trametes versicolor	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Trechispora farinacea	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Trematosphaeria pertusa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Tremella fuciformis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Tremella mesenterica	102.0	0.5966655529876668
CK_DOR_OSTEOMUSC	Tremellodendropsis tuberosa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Trichoderma reesei	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Tricholoma cingulatum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Tricholoma squarrulosum	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Tricholoma ustale	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Trichosporon inkin	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Tropicoporus linteus	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Tupiella akineta	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Typhula micans	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Umbilicaria hirsuta	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Umbilicaria loboperipherica	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Umbilicaria squamosa	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Usnea subfusca	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Uwebraunia communis	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Uwebraunia dekkeri	65.0	0.018039365570036905
CK_DOR_OSTEOMUSC	Venturia effusa	67.0	0.11237567937926986
CK_DOR_OSTEOMUSC	Verruconis panacis	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Watanabea reniformis	99.0	0.6797406563555439
CK_DOR_OSTEOMUSC	Wolfiporia cocos	100.5	0.6357507526786548
CK_DOR_OSTEOMUSC	Xylaria grammica	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Xylaria longipes	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Xylobolus sp. 101 OA-2013	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Xylochrysis lucida	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Zasmidium anthuriicola	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Zasmidium cellare	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Zymoseptoria tritici	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Betacoronavirus 1	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Human bocavirus	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Human mastadenovirus A	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Penicillium chrysogenum virus	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Primate bocaparvovirus 1	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rhinovirus B	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Rotavirus A	67.0	0.0556239924750061
CK_DOR_OSTEOMUSC	Totivirus sp.	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Cutibacterium phage FD3	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Cutibacterium phage P104B	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Cutibacterium phage P107C	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Cutibacterium phage P108C	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Cutibacterium phage PAVL21	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Cutibacterium phage PAVL33	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage Cota	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage DrParker	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage LilBandit	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Propionibacterium phage MEAK	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage Moyashi	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage PAC9	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage PHL030N00	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage PacnesP1	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage PacnesP2	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage QueenBey	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage Supernova	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage pa28	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage pa29399-1-D_1	67.0	0.11237567937926986
CK_DOR_OSTEOMUSC	Propionibacterium phage pa3-SS3	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium phage pa615	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium phage pa63	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus ATCC29399BT	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus Attacne	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus Keiki	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus Kubed	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus Lauchelly	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus Ouroboros	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus P1001	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus P100A	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus P100D	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus P101A	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus P104A	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus P105	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus P144	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PAS50	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL025M00	97.5	0.7308671656313117
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL041M10	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL060L00	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL067M01	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL070N00	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL071N05	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL092M00	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL095N00	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL111M01	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL113M01	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL132N00	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL141N00	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL179M00	96.0	0.7938955813137961
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL194M00	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL301M00	65.0	0.018039365570036905
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL308M00	94.5	0.8834105632597351
CK_DOR_OSTEOMUSC	Propionibacterium virus Pirate	96.0	0.7938955813137961
